date,time,wlevelm,WTemp,ATemp,EC,InputV,BTemp,precip_mm
6/1/1995,6:00,0.848626328,5.2536,10.1556,113.0371,11.4844,8.3594,NA
6/1/1995,8:00,0.849280874,5.7214,16.3913,114.3951,11.4844,8.3594,NA
6/1/1995,10:00,0.850196213,5.9439,20.7153,115.4938,11.4844,8.5937,NA
6/1/1995,12:00,0.848102251,6.2708,20.3711,116.2567,11.4844,8.8281,NA
6/1/1995,14:00,0.848167782,5.396,8.2825,115.86,11.4844,8.5937,NA
6/1/1995,16:00,0.848560839,5.5777,12.016,116.0278,11.4844,8.3594,NA
6/1/1995,18:00,0.846987287,5.5846,11.3403,116.0889,11.4844,8.3594,NA
6/1/1995,20:00,0.847052922,5.4843,8.8492,114.975,11.3672,8.3594,NA
6/1/1995,22:00,0.847052922,5.3328,8.017,113.0066,11.3672,8.3594,NA
6/2/1995,0:00,0.846527669,5.2444,7.2855,111.7096,11.3672,8.125,NA
6/2/1995,2:00,0.846659019,5.032,7.2369,111.6333,11.3672,8.125,NA
6/2/1995,4:00,0.846921645,4.7858,7.2021,111.9843,11.3672,7.8906,NA
6/2/1995,6:00,0.84606775,4.8732,8.7659,112.915,11.3672,7.8906,NA
6/2/1995,8:00,0.835739462,5.3955,12.6129,113.7543,11.3672,7.8906,NA
6/2/1995,10:00,0.835205714,5.824,18.2462,115.1428,11.3672,8.125,NA
6/2/1995,12:00,0.840061301,6.1462,23.1552,115.7532,11.3672,8.3594,NA
6/2/1995,14:00,0.836272808,6.1417,20.1285,116.1041,11.3672,8.3594,NA
6/2/1995,16:00,0.835072214,6.0442,15.4282,116.333,11.3672,8.5937,NA
6/2/1995,18:00,0.834337515,5.9988,14.9951,116.3635,11.3672,8.5937,NA
6/2/1995,20:00,0.834604766,5.824,10.4285,114.8224,11.3672,8.5937,NA
6/2/1995,22:00,0.834203851,5.6349,8.4958,112.8082,11.3672,8.3594,NA
6/3/1995,0:00,0.834404337,5.5182,7.9364,111.496,11.3672,8.3594,NA
6/3/1995,2:00,0.834537963,5.3616,6.3882,111.618,11.3672,8.125,NA
6/3/1995,4:00,0.832128839,5.2476,5.9506,111.7249,11.3672,8.125,NA
6/3/1995,6:00,0.832798861,5.2522,7.2946,112.8387,11.3672,7.8906,NA
6/3/1995,8:00,0.827285941,5.6386,13.3875,113.5559,11.3672,7.8906,NA
6/3/1995,10:00,0.822206,5.9897,17.5458,114.212,11.3672,8.125,NA
6/3/1995,12:00,0.825325983,6.4923,24.436,115.4175,11.3672,8.3594,NA
6/3/1995,14:00,0.824784356,6.6653,23.2568,116.4093,11.3672,8.5937,NA
6/3/1995,16:00,0.829038572,6.7189,19.7357,116.4856,11.3672,8.8281,NA
6/3/1995,18:00,0.829576975,6.4246,15.3558,116.333,11.3672,9.0625,NA
6/3/1995,20:00,0.827555857,6.0446,11.5234,114.0594,11.3672,8.8281,NA
6/3/1995,22:00,0.818389292,5.9695,10.1822,111.908,11.3672,8.8281,NA
6/4/1995,0:00,0.81688429,5.7919,9.3234,111.557,11.3672,8.5937,NA
6/4/1995,2:00,0.81331442,5.6386,9.2374,110.1685,11.3672,8.3594,NA
6/4/1995,4:00,0.832530928,5.5521,7.9584,110.1685,11.3672,8.3594,NA
6/4/1995,6:00,0.840591397,5.4477,8.4399,106.9336,11.3672,8.125,NA
6/4/1995,8:00,0.839729788,5.6422,13.7958,105.9418,11.3672,8.125,NA
6/4/1995,10:00,0.839663467,6.0822,16.59,105.1331,11.3672,8.3594,NA
6/4/1995,12:00,0.844356843,6.3358,19.9069,105.6519,11.3672,8.3594,NA
6/4/1995,14:00,0.841518108,6.5999,16.8665,105.7587,11.3672,8.5937,NA
6/4/1995,16:00,0.847184174,5.9915,11.311,105.0873,11.3672,8.8281,NA
6/4/1995,18:00,0.847184174,5.8093,8.4747,104.6448,11.3672,8.8281,NA
6/4/1995,20:00,0.850326879,5.6432,6.3159,104.126,11.3672,8.5937,NA
6/4/1995,22:00,0.83959714,5.5186,5.3592,102.89,11.3672,8.3594,NA
6/5/1995,0:00,0.84045891,5.2518,1.7502,102.0203,11.3672,8.3594,NA
6/5/1995,2:00,0.829576975,4.9281,1.1624,101.7761,11.3672,8.125,NA
6/5/1995,4:00,0.830316616,4.8567,1.1633,101.3184,11.3672,7.8906,NA
6/5/1995,6:00,0.827083436,4.5459,0.4309,100.5707,11.3672,7.6562,NA
6/5/1995,8:00,0.822341935,4.6342,2.5595,100.647,11.3672,7.4219,NA
6/5/1995,10:00,0.830114972,4.9908,5.1761,100.9369,11.3672,8.8281,NA
6/5/1995,12:00,0.834358226,4.4662,6.74715,101.03605,11.3672,9.17965,NA
6/5/1995,14:00,0.83860148,3.9416,8.3182,101.1352,11.3672,9.5312,NA
6/5/1995,16:00,0.83959714,3.9233,5.7758,101.9287,11.3672,8.5937,NA
6/5/1995,18:00,0.839729788,4.0163,4.3292,101.6846,11.3672,8.3594,NA
6/5/1995,20:00,0.839862412,4.0689,3.1198,101.4557,11.3672,7.8906,NA
6/5/1995,22:00,0.83959714,4.0694,2.2336,100.8606,11.3672,7.6562,NA
6/6/1995,0:00,0.829375122,4.0021,1.6577,101.1658,11.3672,7.4219,NA
6/6/1995,2:00,0.83846862,3.9201,0.7184,101.3641,11.3672,7.1875,NA
6/6/1995,4:00,0.842707808,3.9169,1.0791,101.6235,11.3672,6.9531,NA
6/6/1995,6:00,0.843631743,3.8419,1.7804,102.1576,11.3672,6.7187,NA
6/6/1995,8:00,0.839729788,3.8062,4.9152,102.9205,11.3672,6.7187,NA
6/6/1995,10:00,0.828903907,3.7961,5.4434,103.6682,11.3672,6.7187,NA
6/6/1995,12:00,0.822341935,3.7961,10.2884,103.7445,11.3672,6.7187,NA
6/6/1995,14:00,0.817773991,3.7833,8.4619,104.4922,11.3672,6.7187,NA
6/6/1995,16:00,0.823835518,3.8286,8.0014,105.4993,11.3672,6.7187,NA
6/6/1995,18:00,0.821253729,3.9284,5.5331,106.3843,11.3672,6.7187,NA
6/6/1995,20:00,0.827825672,3.9696,3.5904,106.5063,11.3672,6.7187,NA
6/6/1995,22:00,0.825934823,3.9925,3.5913,106.0333,11.3672,6.4844,NA
6/7/1995,0:00,0.82607005,3.9114,3.519,106.6284,11.3672,6.4844,NA
6/7/1995,2:00,0.824648885,3.933,2.5833,106.4148,11.3672,6.25,NA
6/7/1995,4:00,0.826610702,3.8753,2.0944,107.2845,11.3672,6.25,NA
6/7/1995,6:00,0.81811589,3.8318,2.3865,107.2235,11.3672,6.0156,NA
6/7/1995,8:00,0.833267501,3.8203,5.1669,107.8033,11.3672,6.0156,NA
6/7/1995,10:00,0.826340427,3.8158,9.2126,107.8644,11.3672,6.25,NA
6/7/1995,12:00,0.81914061,3.8217,11.6956,109.1461,11.3672,6.25,NA
6/7/1995,14:00,0.837338295,3.8148,11.8411,110.1074,11.25,6.4844,NA
6/7/1995,16:00,0.838734316,3.9082,11.7203,109.9548,11.25,6.4844,NA
6/7/1995,18:00,0.838800724,4.0231,9.0652,109.5734,11.25,6.4844,NA
6/7/1995,20:00,0.83413701,4.1481,5.9973,108.1543,11.25,6.4844,NA
6/7/1995,22:00,0.837005503,4.1623,4.2917,107.8186,11.25,6.4844,NA
6/8/1995,0:00,0.832128839,4.1563,3.5941,107.254,11.25,6.25,NA
6/8/1995,2:00,0.842377537,4.0996,3.1299,107.254,11.25,6.25,NA
6/8/1995,4:00,0.829576975,4.0053,3.2278,107.3456,11.25,6.0156,NA
6/8/1995,6:00,0.830921204,3.9746,4.2569,107.6813,11.25,6.0156,NA
6/8/1995,8:00,0.831055487,3.9302,9.1156,108.963,11.25,6.0156,NA
6/8/1995,10:00,0.836605945,3.894,14.2636,109.3597,11.25,6.0156,NA
6/8/1995,12:00,0.838269282,3.8794,21.7224,109.8785,11.25,6.25,NA
6/8/1995,14:00,0.834404337,3.9412,18.6151,110.6415,11.25,6.7187,NA
6/8/1995,16:00,0.833133635,4.0332,15.9903,110.6262,11.25,6.9531,NA
6/8/1995,18:00,0.832731888,4.1989,12.395,110.199,11.25,6.9531,NA
6/8/1995,20:00,0.833066693,4.3056,8.6688,108.8715,11.25,6.9531,NA
6/8/1995,22:00,0.833133635,4.3257,7.5024,107.9254,11.25,6.7187,NA
6/9/1995,0:00,0.834070163,4.3083,6.7581,107.0099,11.25,6.7187,NA
6/9/1995,2:00,0.83413701,4.2186,5.9854,107.1777,11.25,6.4844,NA
6/9/1995,4:00,0.834003309,4.2204,5.1266,107.5897,11.25,6.4844,NA
6/9/1995,6:00,0.834070163,4.1893,7.1307,107.5745,11.25,6.4844,NA
6/9/1995,8:00,0.832999745,4.171,11.1407,108.4595,11.25,6.4844,NA
6/9/1995,10:00,0.81818425,4.1211,17.4194,108.4747,11.25,6.7187,NA
6/9/1995,12:00,0.826137654,4.155,22.0557,109.0393,11.25,6.9531,NA
6/9/1995,14:00,0.830518202,4.2195,18.4274,109.6039,11.25,7.1875,NA
6/9/1995,16:00,0.830719732,4.2218,17.2757,109.5886,11.25,7.4219,NA
6/9/1995,18:00,0.831927709,4.3884,14.5621,108.6426,11.25,7.4219,NA
6/9/1995,20:00,0.831927709,4.5399,11.1966,106.842,11.25,7.4219,NA
6/9/1995,22:00,0.831458184,4.5184,9.9982,105.3772,11.25,7.1875,NA
6/10/1995,0:00,0.828903907,4.5775,9.7812,104.599,11.25,7.1875,NA
6/10/1995,2:00,0.826745801,4.4557,9.686,104.4311,11.25,6.9531,NA
6/10/1995,4:00,0.824784356,4.3449,9.1833,104.4617,11.25,6.9531,NA
6/10/1995,6:00,0.82458114,4.3317,9.6988,104.8431,11.25,6.9531,NA
6/10/1995,8:00,0.825664292,4.3445,13.6356,105.1178,11.25,6.9531,NA
6/10/1995,10:00,0.827083436,4.3106,18.118,106.0944,11.25,7.1875,NA
6/10/1995,12:00,0.827825672,4.3143,14.8523,106.3232,11.25,7.1875,NA
6/10/1995,14:00,0.827893109,4.3495,12.8464,106.4758,11.25,7.4219,NA
6/10/1995,16:00,0.819004065,4.4388,8.8263,106.6742,11.25,7.4219,NA
6/10/1995,18:00,0.821389846,4.5248,8.0325,105.5908,11.25,7.4219,NA
6/10/1995,20:00,0.820913325,4.4946,7.681,104.6448,11.25,7.4219,NA
6/10/1995,22:00,0.823767696,4.5468,6.7572,103.8971,11.25,7.1875,NA
6/11/1995,0:00,0.832463929,4.4873,5.5743,102.8748,11.25,7.1875,NA
6/11/1995,2:00,0.831122619,4.4122,4.7256,101.654,11.25,6.9531,NA
6/11/1995,4:00,0.831055487,4.3852,4.0665,101.1963,11.25,6.9531,NA
6/11/1995,6:00,0.829913271,4.3637,3.7433,101.0284,11.25,6.7187,NA
6/11/1995,8:00,0.830047745,4.333,6.358,101.8219,11.25,6.7187,NA
6/11/1995,10:00,0.829980511,4.2996,12.1936,101.944,11.25,6.9531,NA
6/11/1995,12:00,0.831055487,4.2419,20.3079,102.5391,11.25,7.1875,NA
6/11/1995,14:00,0.832463929,4.2827,15.0153,103.0121,11.25,7.4219,NA
6/11/1995,16:00,0.836339448,4.3912,13.8589,102.6611,11.25,7.6562,NA
6/11/1995,18:00,0.832798861,4.5537,10.8725,101.6083,11.25,7.6562,NA
6/11/1995,20:00,0.827690777,4.6864,7.8796,100.6165,11.25,7.4219,NA
6/11/1995,22:00,0.849280874,4.7464,6.6492,99.9603,11.25,7.1875,NA
6/12/1995,0:00,0.842575718,4.6361,6.3214,99.7162,11.25,7.1875,NA
6/12/1995,2:00,0.844949551,4.6613,4.9811,100.2045,11.25,6.9531,NA
6/12/1995,4:00,0.843301905,4.5518,3.0786,100.6012,11.25,6.9531,NA
6/12/1995,6:00,0.844093257,4.4946,3.584,101.059,11.25,6.7187,NA
6/12/1995,8:00,0.845081196,4.4859,9.1257,102.4322,11.25,6.7187,NA
6/12/1995,10:00,0.846395066,4.47355,15.6502,102.5772,11.4258,12.92965,NA
6/12/1995,12:00,0.847708936,4.4612,22.1747,102.7222,11.6016,19.1406,NA
6/12/1995,14:00,0.835138967,4.4662,16.8463,103.5156,12.1875,15.8594,NA
6/12/1995,16:00,0.841914898,4.5802,14.4495,103.1189,11.7187,13.5156,NA
6/12/1995,18:00,0.841914898,4.7386,11.2616,102.9968,11.6016,10.9375,NA
6/12/1995,20:00,0.841981008,4.8201,8.0838,102.9358,11.4844,10,NA
6/12/1995,22:00,0.842707808,4.8773,7.887,101.8829,11.4844,9.2969,NA
6/13/1995,0:00,0.842641766,4.8082,6.4789,102.5391,11.4844,8.8281,NA
6/13/1995,2:00,0.842707808,4.7519,4.7989,103.6072,11.4844,8.3594,NA
6/13/1995,4:00,0.842707808,4.7221,4.7293,103.5614,11.4844,8.125,NA
6/13/1995,6:00,0.842707808,4.6434,5.5304,104.1412,11.4844,7.8906,NA
6/13/1995,8:00,0.832463929,4.6443,11.3577,103.8513,11.8359,7.6562,NA
6/13/1995,10:00,0.835872836,4.6333,14.1327,104.126,11.8359,7.6562,NA
6/13/1995,12:00,0.834270686,4.7189,17.641,104.7668,11.9531,7.8906,NA
6/13/1995,14:00,0.836406081,4.7423,14.1364,104.66,12.0703,8.125,NA
6/13/1995,16:00,0.834003309,4.8425,12.5113,104.9347,11.8359,8.125,NA
6/13/1995,18:00,0.838535053,4.9295,9.588,104.5227,11.7187,8.125,NA
6/13/1995,20:00,0.837338295,4.8984,5.8591,104.6295,11.7187,7.8906,NA
6/13/1995,22:00,0.832463929,4.9258,5.5341,104.3854,11.6016,7.6562,NA
6/14/1995,0:00,0.833066693,4.9501,5.3967,104.7058,11.6016,7.6562,NA
6/14/1995,2:00,0.834404337,4.9066,5.2081,104.1412,11.6016,7.4219,NA
6/14/1995,4:00,0.834604766,4.8251,5.0323,103.5309,11.6016,7.1875,NA
6/14/1995,6:00,0.834671564,4.8041,4.6634,103.4546,11.6016,7.1875,NA
6/14/1995,8:00,0.834537963,4.8412,5.5441,101.2421,11.7187,6.9531,NA
6/14/1995,10:00,0.833936449,4.8933,7.529,101.059,11.9531,6.9531,NA
6/14/1995,12:00,0.832664908,4.9103,9.2685,101.4252,11.9531,7.1875,NA
6/14/1995,14:00,0.834805139,4.8892,8.0984,100.6775,11.8359,7.1875,NA
6/14/1995,16:00,0.834070163,4.9954,6.011,100.5859,11.7187,7.4219,NA
6/14/1995,18:00,0.832798861,4.9716,4.6185,100.9216,11.7187,7.1875,NA
6/14/1995,20:00,0.844817881,4.9483,4.2065,100.9216,11.7187,7.1875,NA
6/14/1995,22:00,0.838933523,5.0714,4.5645,98.9532,11.7187,6.9531,NA
6/15/1995,0:00,0.842905896,5.1245,3.5309,99.472,11.7187,6.9531,NA
6/15/1995,2:00,0.847905621,5.1241,3.0008,100.5249,11.7187,6.7187,NA
6/15/1995,4:00,0.845015377,5.1144,2.706,100.5554,11.7187,6.7187,NA
6/15/1995,6:00,0.848560839,5.2234,3.5931,99.0295,11.7187,6.4844,NA
6/15/1995,8:00,0.849542521,5.2065,5.8334,100.6165,12.1875,6.4844,NA
6/15/1995,10:00,0.849346295,5.5132,7.5418,101.2421,12.1875,6.7187,NA
6/15/1995,12:00,0.849542521,5.5278,9.1229,101.8677,12.0703,6.9531,NA
6/15/1995,14:00,0.850065524,5.77,9.4846,103.241,12.1875,6.9531,NA
6/15/1995,16:00,0.851371324,6.4369,8.1534,104.1565,11.9531,7.1875,NA
6/15/1995,18:00,0.852414215,6.5678,7.6453,104.2633,11.8359,6.9531,NA
6/15/1995,20:00,0.85176259,19.9995,6.5219,104.126,11.8359,6.9531,NA
6/15/1995,22:00,0.85000017,19.9995,6.51,104.2328,11.8359,6.9531,NA
6/16/1995,0:00,0.844752037,19.9995,6.749,104.4922,11.8359,6.7187,NA
6/16/1995,2:00,0.845410201,19.9995,5.7455,104.7058,11.8359,6.7187,NA
6/16/1995,4:00,0.836272808,19.9995,5.5588,104.7974,11.8359,6.7187,NA
6/16/1995,6:00,0.832597921,19.9995,5.7117,105.2093,11.8359,6.4844,NA
6/16/1995,8:00,0.83840218,19.9995,7.9428,105.6824,11.9531,6.4844,NA
6/16/1995,10:00,0.840657631,19.9995,9.425,106.1554,12.1875,6.7187,NA
6/16/1995,12:00,0.834337515,19.9995,11.8045,106.9946,12.1875,6.7187,NA
6/16/1995,14:00,0.835205714,19.9995,14.725,106.7657,12.8906,6.9531,NA
6/16/1995,16:00,0.83860148,19.9995,15.1059,106.8268,12.1875,7.4219,NA
6/16/1995,18:00,0.831927709,19.9995,11.8375,106.5826,11.9531,7.4219,NA
6/16/1995,20:00,0.835539353,19.9995,8.2788,106.0333,11.9531,7.4219,NA
6/16/1995,22:00,0.835072214,19.9995,7.4347,104.9347,11.9531,7.1875,NA
6/17/1995,0:00,0.835606062,19.9995,6.6025,104.1412,11.9531,7.1875,NA
6/17/1995,2:00,0.837072074,19.9995,7.1765,104.2023,11.9531,6.9531,NA
6/17/1995,4:00,0.830921204,19.9995,6.1255,104.1412,11.8359,6.9531,NA
6/17/1995,6:00,0.831323977,19.9995,6.412,104.3091,11.8359,6.7187,NA
6/17/1995,8:00,0.83840218,19.9995,8.1497,104.1717,11.9531,6.7187,NA
6/17/1995,10:00,0.835205714,19.9995,9.7418,104.4159,12.1875,6.9531,NA
6/17/1995,12:00,0.831055487,19.9995,9.6109,105.4077,12.3047,7.1875,NA
6/17/1995,14:00,0.830921204,19.9995,9.8453,105.835,12.3047,7.1875,NA
6/17/1995,16:00,0.831055487,19.9995,8.5571,105.6061,12.0703,7.4219,NA
6/17/1995,18:00,0.832061802,19.9995,7.4841,105.8197,11.9531,7.4219,NA
6/17/1995,20:00,0.832128839,19.9995,5.9991,105.6519,11.9531,7.4219,NA
6/17/1995,22:00,0.830518202,19.9995,4.884,104.187,11.9531,7.1875,NA
6/18/1995,0:00,0.825596643,19.9995,4.104,103.775,11.9531,7.1875,NA
6/18/1995,2:00,0.825055221,19.9995,3.5263,103.1342,11.9531,6.9531,NA
6/18/1995,4:00,0.829913271,19.9995,2.7078,103.5919,11.9531,6.7187,NA
6/18/1995,6:00,0.82762332,19.9995,3.0182,101.6235,11.9531,6.7187,NA
6/18/1995,8:00,0.829846024,19.9995,4.3558,103.7292,12.1875,6.7187,NA
6/18/1995,10:00,0.830114972,19.9995,5.4919,104.0649,12.4219,6.7187,NA
6/18/1995,12:00,0.830786895,19.9995,7.5143,104.1565,12.3047,6.9531,NA
6/18/1995,14:00,0.83219587,19.9995,5.3226,104.0649,12.3047,6.9531,NA
6/18/1995,16:00,0.833936449,19.9995,4.8218,104.1717,12.3047,6.9531,NA
6/18/1995,18:00,0.833267501,19.9995,3.1738,104.5837,12.0703,6.9531,NA
6/18/1995,20:00,0.833200571,19.9995,2.727,106.0486,12.0703,6.7187,NA
6/18/1995,22:00,0.834671564,19.9995,2.6566,105.8807,12.0703,6.7187,NA
6/19/1995,0:00,0.83293279,19.9995,2.457,105.8807,12.0703,6.4844,NA
6/19/1995,2:00,0.831927709,19.9995,2.5247,106.6589,11.9531,6.25,NA
6/19/1995,4:00,0.829913271,19.9995,2.2025,106.9489,11.9531,6.25,NA
6/19/1995,6:00,0.823428487,19.9995,3.2425,106.2622,12.0703,6.25,NA
6/19/1995,8:00,0.820504627,19.9995,5.5377,107.0862,12.4219,6.25,NA
6/19/1995,10:00,0.829846024,19.9995,7.2681,107.7423,12.5391,6.25,NA
6/19/1995,12:00,0.827825672,19.9995,9.2026,107.8949,12.5391,6.4844,NA
6/19/1995,14:00,0.826475577,19.9995,8.721,107.8186,12.5391,6.7187,NA
6/19/1995,16:00,0.828162796,19.9995,7.3596,107.6813,12.3047,6.9531,NA
6/19/1995,18:00,0.82762332,19.9995,4.9005,107.8491,12.1875,6.9531,NA
6/19/1995,20:00,0.81688429,19.9995,4.0784,108.0017,12.1875,6.9531,NA
6/19/1995,22:00,0.817705592,19.9995,3.5419,108.0475,12.1875,6.7187,NA
6/20/1995,0:00,0.807510039,19.9995,3.5391,107.8186,12.1875,6.4844,NA
6/20/1995,2:00,0.812212423,19.9995,3.3652,108.0933,12.0703,6.4844,NA
6/20/1995,4:00,0.806677016,19.9995,2.1155,108.3984,12.0703,6.25,NA
6/20/1995,6:00,0.80459025,19.9995,3.3853,107.9712,12.1875,6.25,NA
6/20/1995,8:00,0.800818845,19.9995,6.1713,109.2682,12.6562,6.25,NA
6/20/1995,10:00,0.80459025,19.9995,10.2316,109.6954,12.6562,6.4844,NA
6/20/1995,12:00,0.807648783,19.9995,17.8616,110.0769,12.5391,6.7187,NA
6/20/1995,14:00,0.795124743,19.9995,12.7182,110.3516,14.4141,6.9531,NA
6/20/1995,16:00,0.796393958,19.9995,12.222,110.1837,12.5391,7.1875,NA
6/20/1995,18:00,0.801658633,19.9995,10.7159,110.1379,12.3047,7.1875,NA
6/20/1995,20:00,0.803125924,19.9995,6.9229,109.9701,12.3047,7.1875,NA
6/20/1995,22:00,0.789599141,19.9995,5.1916,109.4666,12.3047,6.9531,NA
6/21/1995,0:00,0.793641193,19.9995,4.5517,109.4208,12.3047,6.7187,NA
6/21/1995,2:00,0.795336433,19.9995,4.256,109.3445,12.3047,6.7187,NA
6/21/1995,4:00,0.795406982,19.9995,3.7772,109.1461,12.3047,6.4844,NA
6/21/1995,6:00,0.793146005,19.9995,5.1376,109.3292,12.3047,6.4844,NA
6/21/1995,8:00,0.788318044,19.9995,10.1483,109.6802,13.0078,6.4844,NA
6/21/1995,10:00,0.789385781,19.9995,15.5096,109.6191,12.6562,6.7187,NA
6/21/1995,12:00,0.784389638,19.9995,23.3411,110.1379,12.6562,6.9531,NA
6/21/1995,14:00,0.795971132,19.9995,20.3299,110.4126,14.5312,7.4219,NA
6/21/1995,16:00,0.801658633,19.9995,19.5132,110.3973,12.6562,7.8906,NA
6/21/1995,18:00,0.803195721,19.9995,16.4618,110.3973,12.4219,7.8906,NA
6/21/1995,20:00,0.802567306,19.9995,12.2403,110.0311,12.4219,7.6562,NA
6/21/1995,22:00,0.802078162,19.9995,10.401,108.7341,12.4219,7.6562,NA
6/22/1995,0:00,0.801938346,19.9995,9.5367,108.2764,12.4219,7.4219,NA
6/22/1995,2:00,0.801658633,19.9995,9.0451,108.017,12.3047,7.4219,NA
6/22/1995,4:00,0.800678786,19.9995,7.9016,108.139,12.3047,7.1875,NA
6/22/1995,6:00,0.8005387,19.9995,9.0021,108.6731,12.3047,7.1875,NA
6/22/1995,8:00,0.800888865,19.9995,13.2584,108.8715,13.8281,7.1875,NA
6/22/1995,10:00,0.800748819,19.9995,18.3569,108.7646,12.7734,7.4219,NA
6/22/1995,12:00,0.801448777,19.9995,26.777,109.0546,12.6562,7.6562,NA
6/22/1995,14:00,0.802567306,19.9995,22.9327,108.7952,14.4141,8.125,NA
6/22/1995,16:00,0.80459025,19.9995,22.1536,109.5734,12.6562,8.3594,NA
6/22/1995,18:00,0.80459025,19.9995,19.1196,109.4971,12.5391,8.3594,NA
6/22/1995,20:00,0.804172173,19.9995,14.1418,109.1919,12.4219,8.125,NA
6/22/1995,22:00,0.79165842,19.9995,12.3904,107.5134,12.4219,8.125,NA
6/23/1995,0:00,0.787819234,19.9995,11.377,106.7657,12.4219,7.8906,NA
6/23/1995,2:00,0.784103113,19.9995,10.3735,106.842,12.4219,7.8906,NA
6/23/1995,4:00,0.760812877,19.9995,9.8828,106.9489,12.4219,7.6562,NA
6/23/1995,6:00,0.776613994,19.9995,10.8551,106.842,12.4219,7.6562,NA
6/23/1995,8:00,0.781806879,19.9995,15.6305,106.8726,14.1797,7.6562,NA
6/23/1995,10:00,0.783959809,19.9995,20.8179,107.3303,12.8906,7.8906,NA
6/23/1995,12:00,0.785320072,19.9995,29.5117,107.4066,12.7734,8.125,NA
6/23/1995,14:00,0.789599141,19.9995,25.6985,107.6813,14.2969,8.5937,NA
6/23/1995,16:00,0.79427737,19.9995,24.9194,108.4595,12.7734,8.8281,NA
6/23/1995,18:00,0.794418667,19.9995,22.1417,108.1238,12.5391,8.8281,NA
6/23/1995,20:00,0.832731888,19.9995,17.5641,106.9794,12.5391,8.8281,NA
6/23/1995,22:00,0.840988708,19.9995,15.3494,105.6671,12.4219,8.8281,NA
6/24/1995,0:00,0.84118728,19.9995,14.2023,105.1941,12.4219,8.5937,NA
6/24/1995,2:00,0.826745801,19.9995,12.9828,104.5685,12.4219,8.3594,NA
6/24/1995,4:00,0.825664292,19.9995,12.4188,105.0415,12.4219,8.3594,NA
6/24/1995,6:00,0.834471153,19.9995,13.4506,104.0039,12.4219,8.3594,NA
6/24/1995,8:00,0.832865829,19.9995,17.9257,105.7434,14.5312,8.3594,NA
6/24/1995,10:00,0.834471153,19.9995,22.3395,105.4535,12.8906,8.3594,NA
6/24/1995,12:00,0.839796103,19.9995,30.3284,105.7739,12.7734,8.8281,NA
6/24/1995,14:00,0.841981008,19.9995,27.5754,105.3467,14.2969,9.2969,NA
6/24/1995,16:00,0.844817881,19.9995,26.5106,105.484,12.7734,9.5312,NA
6/24/1995,18:00,0.843169927,19.9995,22.355,104.599,12.5391,9.5312,NA
6/24/1995,20:00,0.83653933,19.9995,18.6197,103.5919,12.5391,9.2969,NA
6/24/1995,22:00,0.841981008,19.9995,15.6589,102.4475,12.5391,9.2969,NA
6/25/1995,0:00,0.827758228,19.9995,14.1895,101.6846,12.4219,9.0625,NA
6/25/1995,2:00,0.842707808,19.9995,13.3554,103.2257,12.4219,9.0625,NA
6/25/1995,4:00,0.842245386,19.9995,12.2458,103.5309,12.4219,8.8281,NA
6/25/1995,6:00,0.842047112,19.9995,13.2831,104.0344,12.4219,8.8281,NA
6/25/1995,8:00,0.842707808,19.9995,18.1967,102.951,14.5312,8.8281,NA
6/25/1995,10:00,0.842707808,19.9995,22.6929,103.8361,13.0078,8.8281,NA
6/25/1995,12:00,0.843961426,19.9995,30.386,104.0955,12.8906,9.0625,NA
6/25/1995,14:00,0.846133471,19.9995,27.8748,104.1565,14.2969,9.5312,NA
6/25/1995,16:00,0.847052922,19.9995,27.1808,104.3091,12.7734,10,NA
6/25/1995,18:00,0.846921645,19.9995,24.5377,103.7903,12.6562,10,NA
6/25/1995,20:00,0.843829572,19.9995,19.5077,102.3407,12.5391,10,NA
6/25/1995,22:00,0.833066693,19.9995,17.5751,101.2421,12.5391,9.7656,NA
6/26/1995,0:00,0.836406081,19.9995,15.9894,101.2573,12.5391,9.5312,NA
6/26/1995,2:00,0.833334424,19.9995,15.1526,101.3946,12.4219,9.5312,NA
6/26/1995,4:00,0.832664908,19.9995,14.2654,101.2726,12.4219,9.2969,NA
6/26/1995,6:00,0.826610702,19.9995,14.9905,101.4404,12.4219,9.2969,NA
6/26/1995,8:00,0.82849976,19.9995,19.5041,101.593,14.2969,9.2969,NA
6/26/1995,10:00,0.832329912,19.9995,23.3017,102.5085,13.2422,9.5312,NA
6/26/1995,12:00,0.834070163,19.9995,31.1707,102.7985,13.4766,9.7656,NA
6/26/1995,14:00,0.833936449,19.9995,22.1381,103.241,12.7734,10,NA
6/26/1995,16:00,0.835272454,19.9995,24.0414,103.2562,12.8906,10,NA
6/26/1995,18:00,0.835272454,19.9995,24.3756,102.6764,12.7734,10,NA
6/26/1995,20:00,0.835205714,19.9995,19.3631,101.4252,12.5391,10,NA
6/26/1995,22:00,0.834404337,19.9995,16.3675,101.1047,12.5391,10,NA
6/27/1995,0:00,0.834537963,19.9995,14.6912,100.9674,12.5391,9.7656,NA
6/27/1995,2:00,0.832396924,19.9995,13.989,101.181,12.4219,9.5312,NA
6/27/1995,4:00,0.832597921,19.9995,13.4149,101.5015,12.4219,9.5312,NA
6/27/1995,6:00,0.832597921,19.9995,14.0887,101.9134,12.4219,9.2969,NA
6/27/1995,8:00,0.833334424,19.9995,18.6526,102.7832,14.6484,9.2969,NA
